observationAbout,observationDate,value,variableMeasured,unit,scalingFactor,measurementMethod,MeasurementPeriod
wikidataId/Q22424,2024,2277,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q22424,2024,2330,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q22424,2024,2440,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q22424,2024,2595,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q22424,2024,2415,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q22424,2024,2557,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1437,2024,2403,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1437,2024,2364,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1437,2024,2350,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1437,2024,2331,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1437,2024,2628,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1437,2024,2621,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1437,2024,2569,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1437,2024,2585,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1505,2024,3052,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1505,2024,3341,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1505,2024,3032,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1505,2024,3339,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1505,2024,3178,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1505,2024,3627,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1505,2024,3157,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1505,2024,3626,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1445,2024,2203,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1445,2024,2304,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1445,2024,2166,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1445,2024,2272,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1445,2024,2354,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1445,2024,2540,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1445,2024,2314,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1445,2024,2505,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q677037,2024,2379,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q677037,2024,2455,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q677037,2024,2352,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q677037,2024,2444,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q677037,2024,2541,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q677037,2024,2699,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q677037,2024,2512,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q677037,2024,2687,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1363,2024,2476,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1363,2024,2592,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1363,2024,2465,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1363,2024,2578,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1363,2024,2656,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1363,2024,2872,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1363,2024,2645,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1363,2024,2856,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1498,2024,2086,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1498,2024,2080,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1498,2024,2073,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1498,2024,2066,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1498,2024,2258,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1498,2024,2303,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1498,2024,2244,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1498,2024,2287,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1499,2024,2253,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1499,2024,2291,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1499,2024,2216,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1499,2024,2247,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1499,2024,2417,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1499,2024,2523,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1499,2024,2377,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1499,2024,2474,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1356,2024,2278,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1356,2024,2199,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1356,2024,2258,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1356,2024,2178,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1356,2024,2438,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1356,2024,2429,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1356,2024,2417,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1356,2024,2406,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q40888,2024,2344,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q40888,2024,2397,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q40888,2024,2334,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q40888,2024,2392,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q40888,2024,2460,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q40888,2024,2623,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q40888,2024,2450,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q40888,2024,2619,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q120971341,2024,2410,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q120971341,2024,2712,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q120971341,2024,2392,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q120971341,2024,2683,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q120971341,2024,2558,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q120971341,2024,2991,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q120971341,2024,2538,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q120971341,2024,2960,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q77997266,2024,2255,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q77997266,2024,2469,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q77997266,2024,2238,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q77997266,2024,2446,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q77997266,2024,2397,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q77997266,2024,2673,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q77997266,2024,2379,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q77997266,2024,2649,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q66278313,2024,2436,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q66278313,2024,2325,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q66278313,2024,2410,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q66278313,2024,2301,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q66278313,2024,2612,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q66278313,2024,2589,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q66278313,2024,2585,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q66278313,2024,2561,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q200667,2024,2390,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q200667,2024,2676,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q200667,2024,2366,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q200667,2024,2640,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q200667,2024,2509,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q200667,2024,2900,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q200667,2024,2484,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q200667,2024,2861,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q26927,2024,2372,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q26927,2024,2345,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q26927,2024,2303,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q26927,2024,2287,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q26927,2024,2621,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q26927,2024,2659,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q26927,2024,2545,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q26927,2024,2593,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q66743,2024,2266,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q66743,2024,2239,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q66743,2024,2206,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q66743,2024,2203,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q66743,2024,2406,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q66743,2024,2486,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q66743,2024,2342,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q66743,2024,2446,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
dcid:country/IND,2024,2212,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
dcid:country/IND,2024,2240,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
dcid:country/IND,2024,2191,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
dcid:country/IND,2024,2225,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
dcid:country/IND,2024,2383,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
dcid:country/IND,2024,2472,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
dcid:country/IND,2024,2360,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
dcid:country/IND,2024,2456,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1159,2023,249,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1159,2023,223,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1159,2023,76,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1159,2023,71,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1159,2024,249,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1159,2024,218,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1159,2024,78,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1159,2024,71,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1162,2023,424,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1162,2023,313,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1162,2023,89,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1162,2023,89,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1162,2024,457,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1162,2024,327,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1162,2024,89,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1162,2024,89,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1164,2023,398,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1164,2023,326,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1164,2023,86,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1164,2023,87,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1164,2024,399,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1164,2024,310,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1164,2024,87,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1164,2024,86,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1165,2023,396,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1165,2023,381,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1165,2023,79,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1165,2023,78,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1165,2024,403,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1165,2024,401,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1165,2024,82,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1165,2024,83,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1168,2023,341,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1168,2023,297,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1168,2023,77,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1168,2023,73,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1168,2024,362,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1168,2024,286,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1168,2024,82,dcid:Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1168,2024,74,dcid:Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
